8.378468541796850744e-01,6.735732179584615897e-01,5.829595179108718606e-01,4.669073883870281660e-01,1.975353030005276844e-01,8.529859280306555380e-01,8.016168625704207518e-01,6.570043932740676773e-01,4.724033396803835050e-01,2.692637398945354477e-01,5.128661283047453168e-01,6.379855711245878691e-01,6.156066470985235295e-01,4.828149090693116818e-01,8.460290967423056419e-02,2.582501441444400303e-01,8.619844323662211316e-01,2.497572465007800169e-01,2.447812095669921195e-02,7.577018985634224046e-01
7.199507959902373688e-02,9.750647598699012653e-01,4.494571349770821733e-01,7.372540041537839484e-01,7.611007844954549295e-01,5.282044456596728388e-01,4.701764761522512215e-01,9.543089668461913755e-01,8.844893083404703482e-01,2.794313003766575321e-01,1.922469689958592465e-01,9.262166547036323472e-01,1.574485931307739728e-01,1.956296659429399565e-01,4.782014108794497842e-01,6.665562942140247360e-01,9.263713005850535698e-01,6.157477849952870397e-01,8.724179725356618897e-01,7.719791658681384172e-01
2.455124574215179489e-01,3.868404423190119346e-01,9.557244351196425569e-02,1.412186325716121571e-01,9.480344191828722344e-01,9.221750804182839989e-01,4.555402893922549934e-01,4.832829426702124342e-01,7.120715024307249230e-01,7.072451306378525482e-01,7.130689308112290181e-01,7.321237501527573244e-01,3.505594658265636099e-01,2.245921348783235238e-01,6.414147155785572263e-01,6.542883817438760463e-01,3.389844783014132057e-01,1.856780514996945186e-01,5.676039102114779356e-01,4.331328705497344833e-01
6.252192736217579982e-01,4.919857820555932904e-01,4.928809853560739418e-01,5.351976057711449464e-02,6.608690212344699999e-01,4.489108657243979783e-01,6.697450277708408839e-01,9.044741137518320651e-01,4.137296853292640186e-01,8.666476334546535654e-03,6.077829996588915984e-01,1.464143112780696976e-01,1.572654191056844786e-01,6.418593424220589982e-01,2.959521988141711191e-02,2.634655132975166625e-01,6.317436329431271869e-01,9.718669209684150934e-01,7.431402783038997262e-01,3.043141563871756272e-01
9.807281318322260688e-01,5.180188232231275336e-02,8.121880747528466005e-01,1.440598575248386304e-02,4.460502267098839235e-01,3.376992183574815121e-01,5.957845661625781331e-01,4.747326824877668994e-01,3.309371451829218325e-01,1.143689367991417294e-01,1.141582883522652692e-01,3.506565341599754415e-01,5.835191068911126377e-01,2.874793618236377579e-01,5.307461020444679267e-01,3.721980903365260662e-01,3.215309340741245858e-02,2.612921562410382981e-01,7.318184049818542425e-01,4.742941678460215194e-01
7.560255410796794251e-02,5.294117574881879174e-01,4.476353162432569754e-01,6.004671109140313767e-01,1.413604093827128816e-01,3.437105880825337967e-01,3.954882109417275360e-01,4.426941127432072465e-01,4.876906607014444006e-01,4.282017564170133017e-01,1.827144396731351927e-01,3.089267711254134463e-01,2.898391445783367049e-01,8.011255549117905772e-02,4.395156538783374645e-01,2.288411981175995369e-01,2.192769246037497566e-01,7.530522924430838039e-01,4.542839476233336837e-01,1.216352765277441995e-02
4.506937910314674500e-01,5.123970402642915589e-01,-6.881736879418857977e-02,2.161970020818990423e-01,6.133901139135664593e-01,2.744777650620780496e-01,3.828598290799821169e-01,6.337073154448397139e-01,4.395590589460299791e-01,6.486085053774052200e-01,4.328128466987960637e-02,5.804263850047223228e-01,5.684185079554224806e-01,8.610493003043760973e-01,1.292736598626513245e-01,2.239748924435854271e-01,4.064702530613387155e-01,1.091062324530021277e+00,6.315837252424360004e-01,2.852146368355504835e-01
-7.890036229022398540e-02,7.606595264720008576e-01,6.589011892720646468e-01,7.427652081686204610e-01,3.903772386022201779e-01,6.001473762558450220e-01,1.729561016576879051e-01,2.134721517085627907e-01,6.752652023706110507e-01,2.803823453992989045e-01,2.571314802135028499e-01,3.121543616235873397e-01,3.299583525476704748e-01,6.363820623954778988e-01,9.318321516294451878e-02,5.778990855932648607e-01,4.055298008827870060e-01,7.642193478723848798e-01,5.166983623796943537e-01,7.077023850239916314e-01
1.442257476082897671e-01,5.591004537724530987e-02,4.409366029204122572e-01,8.623813930272932193e-01,4.683836600408961548e-01,5.361216239647221826e-01,1.210278043465553566e-01,2.097635678891891509e-01,8.635086120829587042e-01,6.909094859591949911e-01,7.592408675908347560e-01,8.316808491019189731e-02,6.580281082067898080e-01,9.532636254046369384e-01,7.603451526837499141e-01,1.533638307216752539e-01,2.838489849788964348e-01,9.614254375732448343e-01,1.820524671578807041e-01,9.698470718668052992e-01
5.389640936061038667e-01,-2.249047421028642357e-01,5.910244598948225514e-01,2.742368792914278153e-01,4.912596055475619283e-01,4.575368236810337802e-02,5.110715572849954258e-01,5.169996868639109566e-01,3.183097251632934221e-01,2.266902562633834883e-01,9.524176061885500921e-01,3.832560308019551942e-01,7.544346301571545066e-01,8.728943912145103665e-04,6.271800237332128547e-02,6.657084247684795786e-01,4.557628796926324610e-01,7.296359395892553223e-01,7.516624849799574681e-02,-2.657426870303496447e-01
3.198828061090563946e-01,9.323393161046980016e-01,7.398252837446817054e-02,9.339930388214918722e-01,7.395685884618173889e-01,7.005573156793476475e-02,2.102751575576223830e-01,9.985846271277734054e-01,9.811886810979697504e-02,1.314535543595438671e-01,5.027754769633985266e-01,5.901207492432580803e-01,1.872657854857063819e-01,1.491659333248270825e-01,2.578988622338654890e-01,7.332239351072064037e-01,8.801926252846377086e-01,7.686237519793284179e-01,5.009182487671649531e-01,1.013689837415323591e-01
1.728769677748486222e-01,5.868826494561324436e-01,3.797232470021261186e-01,6.069899395907747408e-01,5.428716841515383029e-01,9.431898654444227370e-01,7.344423732407749927e-01,1.605667430336435997e-01,4.051839524380573820e-02,6.993927954514019829e-01,3.923333504657156023e-01,7.353509333711525375e-01,3.982792800538494937e-01,3.640361757361277872e-01,3.660771087956924408e-01,8.362211728168171820e-01,8.593862314056077700e-01,1.179813324630133442e-01,7.876192536194936977e-02,8.170032731380221236e-01
4.056468731304918585e-01,1.864291462370564201e-01,3.995679551728424928e-01,5.921052298831038785e-01,9.938873307762372544e-01,8.445327132445915597e-01,5.643828318320065485e-01,8.716896425926734526e-01,3.411594230061831823e-01,8.814768149173547451e-01,5.318261118418564637e-01,6.079702734662231212e-01,8.920262028113470354e-01,8.480686302678747124e-01,1.513616229850216488e-01,3.466408917727096251e-01,1.572519682431627874e-01,7.286310734461297622e-01,3.041427108771297405e-01,5.373950663710145292e-01
2.622327334212690708e-01,4.480790309820583683e-01,6.538971874728953804e-01,6.382933349861793504e-01,2.124821767371121162e-01,5.115662796397790757e-02,3.815656099177900940e-01,1.150965125238506692e-01,7.956288891093190596e-01,7.974240136161224735e-01,9.673619033347392593e-01,9.467699757863501375e-02,9.001652603850407441e-01,9.884761188570021506e-01,1.386108554491867206e-01,2.436433696390800652e-01,8.898774581763581049e-01,3.572161742936956763e-01,7.278760780975753741e-01,6.634272528756626208e-01
2.064980293918633469e-01,8.447020720556794871e-01,9.216971173179544508e-02,4.695857543340793416e-01,8.154203274036762039e-01,4.045085351357999848e-01,2.183537565775592881e-01,7.732846898684404557e-01,6.910983378068418226e-01,5.786171098954675518e-01,8.136427429201942285e-01,2.080438286848583784e-01,5.901460063625918462e-01,1.639631123678356728e-01,2.450569497124450713e-01,3.410695950327838899e-01,8.076036204196535007e-02,7.965432415362377894e-01,7.468321889852870266e-01,8.487904225394731217e-01
8.649956157218967601e-01,2.310828957807320450e-02,5.020741645535553577e-02,8.164061487910313497e-01,3.317618286426332608e-01,3.091379807863247065e-01,6.157222896462701822e-01,7.276352013237941119e-02,8.946422323577850610e-01,2.705231247770522041e-01,7.062503566589561910e-02,6.976820061683769447e-01,4.918185637515692932e-02,5.297893477368940118e-01,1.943736739206113340e-01,1.260507207104325511e-01,5.323976519375612781e-01,3.550737072713582299e-01,6.879561586102822535e-02,3.395245309444478998e-01
9.704991582976876252e-01,3.382771939918307602e-01,4.456389867195720278e-02,8.904144818883613643e-01,9.509670596992059188e-01,5.748641316125634448e-01,4.412805798186698603e-01,5.140800539834260441e-01,6.142055718572275724e-01,2.725526978369103848e-01,5.548814951505668391e-01,3.226569349907778550e-01,8.807280048721961574e-01,5.520878947662668512e-01,5.378429496836800716e-02,6.214432864305464710e-01,7.331999834233302593e-01,2.441714613339353024e-01,9.715822952452954908e-01,7.233873837214606084e-01
8.755263764356479017e-01,3.198342938973126603e-01,6.770398431116904092e-01,7.559017611337159881e-01,9.711399601779863167e-01,8.899443655732309777e-01,5.499134963235822182e-01,1.109321924830805051e-01,2.607808616824391912e-01,9.921802795614067527e-01,5.801202829572942310e-01,9.625488168960538715e-02,3.698388082285205547e-01,1.634812405858735440e-01,7.860215477897359859e-01,8.780376751011781389e-01,5.370947583177654305e-01,3.638963826259326018e-01,8.655670931578229865e-01,8.438418442791112417e-01
5.757284803755303715e-01,7.755702840328321246e-01,3.205325571379623595e-01,6.898386573024709589e-01,1.716954210665493363e-01,4.988627036779144097e-01,9.609928948839610019e-01,9.303858204548409727e-02,9.183008608848045595e-01,2.879251705511759463e-01,3.762752428030532448e-01,8.815869734224081045e-01,9.494057328176940258e-01,4.383177830443885092e-02,6.099697785919756532e-01,1.689319141747347430e-01,5.250479233119307310e-01,9.729901524432409410e-01,9.748468829188351448e-01,1.959612782472298642e-01
5.784424878643528167e-01,6.515244081623055017e-01,6.873856328965297635e-01,7.552792613454264448e-01,2.592532299681793440e-02,9.591380119860711817e-01,5.466949191881800285e-01,2.340525648401617920e-01,3.981488837288815752e-02,5.712077823504115859e-01,5.537323266743359174e-01,5.420562567285350797e-01,3.765462310717504479e-01,5.967133859747566493e-01,7.686509548975962725e-01,8.741987584907184861e-03,8.720984589386672203e-01,8.449348718761207078e-01,4.463757590261904218e-01,3.572205411132856057e-01
1.408127112237185230e-01,9.081030226006767681e-01,8.444733927315236643e-01,7.108344710299376867e-01,1.003187888500889358e-02,5.692112377814196877e-01,4.043760783534618986e-01,9.785402296325855787e-01,9.240944093594025688e-01,1.195523181810363988e-01,3.678491175197368124e-01,7.068299783479303766e-01,1.865985640351639496e-01,1.600883777375473604e-01,5.359272583802782153e-01,7.906460075638910290e-02,9.251146934407227240e-01,7.317634199250108162e-01,5.845010720606849119e-01,6.547799429202818544e-01
3.659965395825663936e-01,5.982192116421534145e-01,3.356934746014770266e-01,5.304931569404226499e-01,2.370617295388628420e-01,3.370193002173195174e-01,3.486847069185529113e-01,6.336821401237853202e-01,8.686811324547849544e-03,2.483417060489793160e-01,6.139927207376718599e-01,1.422241375972674859e-01,9.967049978153313949e-01,3.330255549975918994e-01,6.072388917812303610e-01,6.430340948840375104e-01,3.411132055689778397e-01,6.839205689031678803e-01,4.888503884452360948e-01,9.272925542165088020e-01
2.353221440484472016e-01,3.687243723172862753e-01,9.587673445802027405e-01,2.559981969531212043e-01,2.386975557467941877e-01,3.083205363681065236e-01,7.323902819151946186e-01,1.125792710392046203e-01,8.124542238266985184e-02,4.249653033064461072e-01,5.217656548622586765e-01,8.813016446154479100e-01,1.273979917208564183e-01,5.558119037400900408e-01,5.805860958084849699e-01,8.939483028907071471e-01,8.535457650945409425e-01,7.901383625606713812e-01,3.200625184675495172e-01,3.968844530305524199e-01
9.818458336421992394e-01,1.563394329057936627e-01,1.740981794070737276e-01,8.476778377706836176e-01,7.279198181894166453e-01,9.997172740616544484e-01,7.402769306031257157e-01,2.335665300505586073e-01,6.254981567125689201e-01,6.391622163600723106e-01,2.998076253485976173e-01,9.553065937338635072e-01,3.759217159434380395e-02,1.670593107171975955e-01,8.489491049795238053e-01,3.771165713353329396e-01,3.649593027543881485e-01,7.874230685238103877e-01,1.844770748234219049e-01,3.548563920518894577e-01
8.155450420596312977e-01,3.643080349059902301e-01,5.384853145862223966e-01,9.743413017152086075e-02,7.886388381672524428e-01,5.572153258885300664e-01,2.877859139965778246e-01,8.518515611664767562e-02,7.354255799380227110e-01,2.872990750868283927e-01,1.641724463054189953e-01,3.855786668109323356e-01,5.092509330079126872e-01,2.475035799900714428e-01,7.804587443880572906e-01,4.817939506330372601e-01,1.243294458509962702e-01,9.080659465204032887e-01,2.722842484417506981e-01,4.274276560634680533e-01
9.257350744090988570e-01,5.819362461241638362e-01,6.756330061584719937e-01,8.249952580425586879e-01,5.475273599754221232e-01,9.429119192845619724e-01,2.786315137965206246e-01,7.267661127502152985e-01,9.006604637837808403e-01,8.038648389606517508e-01,3.954262554779172101e-01,2.633407374004973489e-01,8.792345956210845248e-02,2.770461090117185554e-01,2.324863299209245504e-01,8.301289353234517776e-01,3.748779252792395766e-01,9.914449663911117927e-01,7.285960367560577744e-01,6.188680726720089398e-01
1.655713145916881679e-01,6.976083767096191712e-01,7.650073803812448281e-01,3.388119286159555488e-01,5.697988422661848240e-01,9.141485614203048726e-02,3.831312699758362417e-01,5.095796437145732050e-01,2.438538939540579875e-01,7.216619931195973336e-01,5.128197123090011411e-01,1.849484350529354559e-01,7.671626762456593696e-01,6.521199292016895965e-01,7.358834244896047538e-01,8.576549168573541770e-01,1.278716097674565955e-01,6.693345598219636594e-01,1.796774773770946076e-01,9.196789135226546286e-01
7.157679623808643754e-02,7.839533032307207661e-01,4.060955589122187126e-01,6.926246980171583134e-01,2.746151402554621868e-01,1.354552406708058321e-01,9.359244212037637345e-01,7.754510313468754301e-01,2.900086702396336147e-01,2.773926329343813224e-01,3.974084744494221777e-01,3.155187730423426595e-01,5.601456446862829175e-02,1.690406719967292304e-01,5.146773978859064957e-01,6.162409412272593645e-01,1.231858806921596328e-01,2.001661238106365870e-01,2.590751840777472115e-02,2.955001435765454154e-01
7.235877340190004503e-01,2.581314818890807494e-01,9.263265676136889226e-02,9.987296531557098289e-01,6.820173849988001580e-01,2.575041123126693421e-01,4.196322794173938941e-01,9.715324275876541238e-01,6.368604769207867333e-01,9.786931699811473040e-01,3.344212203371194070e-01,3.530529290122674801e-01,5.397662721609697289e-01,1.856243002381048335e-01,7.760879477164063234e-01,7.766981928744880470e-01,1.865172074066107077e-01,1.691542789408118086e-01,1.758259948762614933e-01,6.534815034761648489e-01
8.406515180707093693e-01,5.457767426026693958e-01,9.157546998038114117e-01,6.712960192533431458e-01,9.262845342604153487e-02,8.294953394515224288e-01,1.960687665200588903e-01,1.913245086284260932e-01,5.136417643164933322e-01,6.061141494029681498e-01,1.488372751984317066e-01,5.432388725396301021e-01,8.689168859222460295e-01,5.870869156841266312e-01,1.031862053917987909e-01,3.600470006380707133e-02,6.203028803468495500e-01,9.680037032556091381e-01,9.994600963778021985e-01,7.059450234631772236e-01
1.943820613764696281e-01,2.021920967689214699e-01,2.875030193874428264e-02,1.986337893662778464e-01,5.653048612139033313e-02,8.007518735512775265e-02,3.654139229203123840e-02,3.593905841906219756e-01,6.005531626410478552e-01,5.539583153114485681e-01,8.564432037194281699e-01,7.233876905261246160e-01,5.703346961501943868e-01,8.931512186591727964e-01,5.257113255630901927e-01,4.539061047655067460e-01,7.823944674193262783e-01,6.203521640102428458e-01,3.772876669524348747e-01,4.966339024243883182e-01
6.182439530336660827e-01,3.706698302546812540e-01,7.558045877335655138e-01,3.693380941052166744e-01,2.284624861278965469e-01,5.772056406683886420e-01,4.347882836198133649e-01,1.007116094257977101e-01,7.996772809588866826e-01,9.714336191679768806e-01,2.923393436222212483e-01,4.674489840138013053e-01,6.061146144151252635e-02,3.789540148232573014e-01,1.967797395637245206e-01,3.174183799071180756e-01,3.186726966861069821e-01,8.764423700546392082e-01,1.434260481750651017e-01,7.127272802394735152e-01
4.149773578362698223e-01,4.208134091803990007e-01,2.273636324136907305e-01,8.414103887744995847e-01,6.834952700533400982e-01,2.221383179666618080e-01,3.470606508081288122e-01,4.987567094986813387e-01,2.581083953577805734e-01,7.417819418468433179e-01,5.585018283875894385e-01,5.373362312639999860e-01,4.184516455151561787e-01,8.856468190934210227e-01,6.311727268742028940e-01,9.138935900068219376e-02,5.039252447814458469e-01,-2.827113209886275569e-02,3.808968029693892143e-01,3.380004799033624607e-01
2.424786078249073773e-01,2.255646579725071321e-01,1.016173298377203160e-01,7.152341203928513913e-02,8.225182371185221220e-01,2.180486249831097290e-01,7.736429910297824009e-01,1.183593437343317678e-01,9.434506485786811059e-01,7.470998358275660056e-02,7.272823848429694760e-01,8.062653078912079829e-01,8.385953624526051309e-01,3.948815159080105719e-01,5.876667424988297750e-01,5.334769701205921422e-01,5.654762745577025518e-01,3.951527082755005305e-01,6.368161088582757756e-01,3.488401985539099082e-01
3.059532537406510766e-01,3.413487944794493245e-01,4.643670124773878749e-01,5.920689136711287937e-03,5.448647137059137169e-02,3.692683268297959343e-01,3.178004534824230287e-02,1.262920099495811188e-01,2.219912922772442343e-01,2.823330963271503125e-01,6.220109608152499803e-01,9.897945742924592061e-01,8.182076719572721757e-01,9.016596824374705221e-01,9.768520243578194817e-01,5.858081695224790497e-01,2.990289945351046752e-01,1.356555947452996458e-01,2.332203135998248689e-01,1.593944313689363845e-01
6.528828766894578806e-01,4.956102852505590572e-01,4.556696227408248978e-01,5.216064080797431224e-01,9.624882862892791824e-01,7.464599401429670156e-01,2.545298104548820994e-01,4.036654421235970069e-01,1.798055949059607084e-02,1.707301273879746617e-02,9.736117424292107803e-01,6.387415748181043407e-01,4.046010407389187824e-01,1.966993581282860948e-02,6.782824229928474669e-01,6.136936874981330226e-01,7.430061517974568819e-01,3.662080925687749566e-02,4.724895527239258985e-02,2.588489502519959462e-01
